season,date,home_team,away_team,team,player_name,shirt_number,position,is_starter,sub_minute_off,sub_minute_on,minutes_played,source
2008-09,2009-02-14,Wales,England,England,Nick Kennedy,5,L,True,,0,80,espn
2008-09,2009-02-14,Wales,England,England,James Haskell,6,FL,True,,0,80,espn
2008-09,2009-02-14,Wales,England,England,Joe Worsley,7,FL,True,,0,80,espn
2008-09,2009-02-14,Wales,England,England,Nick Easter,8,N8,True,,0,80,espn
2008-09,2009-02-14,Wales,England,England,Dylan Hartley,16,H,False,,65,15,espn
2008-09,2009-02-14,Wales,England,England,Julian White,17,P,False,,65,15,espn
2008-09,2009-02-14,Wales,England,England,Tom Croft,18,L,False,,54,26,espn
2008-09,2009-02-14,Wales,England,England,Luke Narraway,19,FL,False,,65,15,espn
2008-09,2009-02-14,Wales,England,England,Paul Hodgson,20,,False,,,0,espn
2008-09,2009-02-14,Wales,England,England,Toby Flood,21,FH,False,,52,28,espn
2008-09,2009-02-14,Wales,England,England,Mathew Tait,22,W,False,,65,15,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Andrea Masi,15,FB,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Kaine Robertson,14,W,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Gonzalo Canale,13,C,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Mirco Bergamasco,12,C,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Matteo Pratichetti,11,W,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Luke McLean,10,FH,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Paul Griffen,9,SH,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Salvatore Perugini,1,P,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Fabio Ongaro,2,H,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Martin Castrogiovanni,3,P,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Santiago Dellape,4,L,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Tommaso Reato,5,L,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Alessandro Zanni,6,FL,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Mauro Bergamasco,7,FL,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Sergio Parisse,8,N8,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Carlo Festuccia,16,H,False,,42,38,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Carlos Nieto,17,P,False,,33,47,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Carlo Antonio del Fava,18,L,False,,48,32,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Josh Sole,19,L,False,,48,32,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Giulio Toniolatti,20,FH,False,,72,8,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Gonzalo Garcia,21,C,False,,47,33,espn
2008-09,2009-02-15,Italy,Ireland,Italy,Andrea Bacchetti,22,W,False,,20,60,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Rob Kearney,15,FB,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Tommy Bowe,14,W,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Brian O'Driscoll,13,C,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Paddy Wallace,12,C,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Luke Fitzgerald,11,W,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Ronan O'Gara,10,FH,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Tomas O'Leary,9,SH,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Marcus Horan,1,P,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Jerry Flannery,2,H,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,John Hayes,3,P,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Donncha O'Callaghan,4,L,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Paul O'Connell,5,L,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Stephen Ferris,6,FL,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,David Wallace,7,FL,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Jamie Heaslip,8,N8,True,,0,80,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Rory Best,16,H,False,,60,20,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Tom Court,17,P,False,,55,25,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Malcolm O'Kelly,18,L,False,,78,2,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Denis Leamy,19,FL,False,,63,17,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Peter Stringer,20,C,False,,72,8,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Gordon D'Arcy,21,C,False,,42,38,espn
2008-09,2009-02-15,Italy,Ireland,Ireland,Geordan Murphy,22,FB,False,,75,5,espn
2008-09,2009-02-27,France,Wales,France,Maxime Médard,15,FB,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Julien Malzieu,14,W,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Mathieu Bastareaud,13,C,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Yannick Jauzion,12,C,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Cedric Heymans,11,W,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Benoit Baby,10,FH,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Morgan Parra,9,SH,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Fabien Barcella,1,P,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Dimitri Szarzewski,2,H,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Sylvain Marconnet,3,P,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Lionel Nallet,4,L,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Sebastien Chabal,5,L,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Thierry Dusautoir,6,FL,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Fulgence Ouedraogo,7,FL,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Imanol Harinordoquy,8,N8,True,,0,80,espn
2008-09,2009-02-27,France,Wales,France,Benjamin Kayser,16,H,False,,65,15,espn
2008-09,2009-02-27,France,Wales,France,Thomas Domingo,17,P,False,,57,23,espn
2008-09,2009-02-27,France,Wales,France,Romain Millo-Chluski,18,L,False,,57,23,espn
2008-09,2009-02-27,France,Wales,France,Louis Picamoles,19,,False,,,0,espn
2008-09,2009-02-27,France,Wales,France,Sebastien Tillous-Borde,20,SH,False,,72,8,espn
2008-09,2009-02-27,France,Wales,France,Francois Trinh-Duc,21,FH,False,,37,43,espn
2008-09,2009-02-27,France,Wales,France,Clement Poitrenaud,22,,False,,,0,espn
2008-09,2009-02-27,France,Wales,Wales,Lee Byrne,15,FB,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Leigh Halfpenny,14,W,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Tom Shanklin,13,C,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Jamie Roberts,12,C,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Shane Williams,11,W,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Stephen Jones,10,FH,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Mike Phillips,9,SH,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Gethin Jenkins,1,P,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Matthew Rees,2,H,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Adam Jones,3,P,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Ian Gough,4,L,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Alun Wyn Jones,5,L,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Ryan Jones,6,FL,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Martyn Williams,7,FL,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Andy Powell,8,N8,True,,0,80,espn
2008-09,2009-02-27,France,Wales,Wales,Huw Bennett,16,H,False,,55,25,espn
2008-09,2009-02-27,France,Wales,Wales,John Yapp,17,,False,,,0,espn
2008-09,2009-02-27,France,Wales,Wales,Luke Charteris,18,L,False,,71,9,espn
2008-09,2009-02-27,France,Wales,Wales,Dafydd Jones,19,N8,False,,68,12,espn
2008-09,2009-02-27,France,Wales,Wales,Dwayne Peel,20,SH,False,,55,25,espn
2008-09,2009-02-27,France,Wales,Wales,James Hook,21,FH,False,,68,12,espn
2008-09,2009-02-27,France,Wales,Wales,Gavin Henson,22,C,False,,55,25,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Hugo Southwell,15,FB,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Simon Danielli,14,W,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Max Evans,13,C,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Graeme Morrison,12,C,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Thom Evans,11,W,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Phil Godman,10,FH,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Mike Blair,9,SH,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Allan Jacobsen,1,P,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Ross Ford,2,H,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Euan Murray,3,P,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Jason White,4,L,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Alastair Kellock,5,L,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Alasdair Strokosch,6,FL,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,John Barclay,7,FL,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Simon Taylor,8,N8,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Dougie Hall,16,H,False,,53,27,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Alasdair Dickinson,17,P,False,,68,12,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Kelly Brown,18,P,False,,69,11,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Scott Gray,19,FL,False,,57,23,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Chris Cusiter,20,SH,False,,56,24,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Chris Paterson,21,FH,False,,48,32,espn
2008-09,2009-02-28,Scotland,Italy,Scotland,Nick de Luca,22,C,False,,68,12,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Andrea Marcato,15,FB,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Mirco Bergamasco,14,W,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Gonzalo Canale,13,C,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Gonzalo Garcia,12,C,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Matteo Pratichetti,11,W,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Luke McLean,10,FH,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Paul Griffen,9,SH,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Salvatore Perugini,1,P,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Leonardo Ghiraldini,2,H,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Martin Castrogiovanni,3,P,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Santiago Dellape,4,L,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Marco Bortolami,5,L,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Alessandro Zanni,6,FL,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Mauro Bergamasco,7,FL,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Sergio Parisse,8,N8,True,,0,80,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Franco Sbaraglini,16,H,False,,59,21,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Carlos Nieto,17,P,False,,59,21,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Carlo Antonio del Fava,18,L,False,,58,22,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Josh Sole,19,L,False,,77,3,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Pablo Canavosio,20,SH,False,,57,23,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Andrea Bacchetti,21,C,False,,4,76,espn
2008-09,2009-02-28,Scotland,Italy,Italy,Guilio Rubini,22,FB,False,,48,32,espn
2008-09,2009-02-28,Ireland,England,Ireland,Rob Kearney,15,FB,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Tommy Bowe,14,W,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Brian O'Driscoll,13,C,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Paddy Wallace,12,C,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Luke Fitzgerald,11,W,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Ronan O'Gara,10,FH,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Tomas O'Leary,9,SH,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Marcus Horan,1,P,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Jerry Flannery,2,H,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,John Hayes,3,P,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Donncha O'Callaghan,4,L,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Paul O'Connell,5,L,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Stephen Ferris,6,FL,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,David Wallace,7,FL,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Jamie Heaslip,8,N8,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,Ireland,Rory Best,16,H,False,,69,11,espn
2008-09,2009-02-28,Ireland,England,Ireland,Tom Court,17,,False,,,0,espn
2008-09,2009-02-28,Ireland,England,Ireland,Mick O'Driscoll,18,,False,,,0,espn
2008-09,2009-02-28,Ireland,England,Ireland,Denis Leamy,19,N8,False,,69,11,espn
2008-09,2009-02-28,Ireland,England,Ireland,Peter Stringer,20,SH,False,,66,14,espn
2008-09,2009-02-28,Ireland,England,Ireland,Gordon D'Arcy,21,,False,,,0,espn
2008-09,2009-02-28,Ireland,England,Ireland,Geordan Murphy,22,,False,,,0,espn
2008-09,2009-02-28,Ireland,England,England,Delon Armitage,15,FB,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Paul Sackey,14,W,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Mike Tindall,13,C,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Riki Flutey,12,C,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Mark Cueto,11,W,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Toby Flood,10,FH,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Harry Ellis,9,SH,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Andrew Sheridan,1,P,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Lee Mears,2,H,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Phil Vickery,3,P,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Steve Borthwick,4,L,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Nick Kennedy,5,L,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,James Haskell,6,FL,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Joe Worsley,7,FL,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Nick Easter,8,N8,True,,0,80,espn
2008-09,2009-02-28,Ireland,England,England,Dylan Hartley,16,H,False,,66,14,espn
2008-09,2009-02-28,Ireland,England,England,Julian White,17,P,False,,78,2,espn
2008-09,2009-02-28,Ireland,England,England,Tom Croft,18,L,False,,70,10,espn
2008-09,2009-02-28,Ireland,England,England,Luke Narraway,19,N8,False,,78,2,espn
2008-09,2009-02-28,Ireland,England,England,Danny Care,20,SH,False,,58,22,espn
2008-09,2009-02-28,Ireland,England,England,Andy Goode,21,FH,False,,66,14,espn
2008-09,2009-02-28,Ireland,England,England,Mathew Tait,22,W,False,,59,21,espn
2008-09,2009-03-14,Italy,Wales,Italy,Andrea Marcato,15,FB,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Guilio Rubini,14,W,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Gonzalo Canale,13,C,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Mirco Bergamasco,12,C,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Matteo Pratichetti,11,W,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Luke McLean,10,FH,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Paul Griffen,9,SH,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Salvatore Perugini,1,P,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Leonardo Ghiraldini,2,H,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Carlos Nieto,3,P,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Santiago Dellape,4,L,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Marco Bortolami,5,L,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Alessandro Zanni,6,FL,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Mauro Bergamasco,7,FL,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Sergio Parisse,8,N8,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Italy,Franco Sbaraglini,16,,False,,,0,espn
2008-09,2009-03-14,Italy,Wales,Italy,Martin Castrogiovanni,17,P,False,,51,29,espn
2008-09,2009-03-14,Italy,Wales,Italy,Carlo Antonio del Fava,18,L,False,,51,29,espn
2008-09,2009-03-14,Italy,Wales,Italy,Josh Sole,19,L,False,,65,15,espn
2008-09,2009-03-14,Italy,Wales,Italy,Pablo Canavosio,20,SH,False,,67,13,espn
2008-09,2009-03-14,Italy,Wales,Italy,Luciano Orquera,21,FB,False,,76,4,espn
2008-09,2009-03-14,Italy,Wales,Italy,Roberto Quartaroli,22,C,False,,,0,espn
2008-09,2009-03-14,Italy,Wales,Wales,Lee Byrne,15,FB,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Mark Jones,14,W,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Jamie Roberts,13,C,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Gavin Henson,12,C,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Shane Williams,11,W,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,James Hook,10,FH,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Mike Phillips,9,SH,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,John Yapp,1,P,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Huw Bennett,2,H,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Rhys M. Thomas,3,P,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Luke Charteris,4,L,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Alun Wyn Jones,5,L,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Jonathan Thomas,6,FL,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Dafydd Jones,7,FL,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Andy Powell,8,N8,True,,0,80,espn
2008-09,2009-03-14,Italy,Wales,Wales,Matthew Rees,16,H,False,,58,22,espn
2008-09,2009-03-14,Italy,Wales,Wales,Gethin Jenkins,17,P,False,,58,22,espn
2008-09,2009-03-14,Italy,Wales,Wales,Bradley Davies,18,L,False,,67,13,espn
2008-09,2009-03-14,Italy,Wales,Wales,Ryan Jones,19,FL,False,,58,22,espn
2008-09,2009-03-14,Italy,Wales,Wales,Warren Fury,20,,False,,,0,espn
2008-09,2009-03-14,Italy,Wales,Wales,Stephen Jones,21,FH,False,,76,4,espn
2008-09,2009-03-14,Italy,Wales,Wales,Tom Shanklin,22,FB,False,,69,11,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Chris Paterson,15,FB,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Simon Danielli,14,W,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Max Evans,13,C,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Graeme Morrison,12,C,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Thom Evans,11,W,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Phil Godman,10,FH,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Mike Blair,9,SH,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Alasdair Dickinson,1,P,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Ross Ford,2,H,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Euan Murray,3,P,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Jason White,4,L,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Jim Hamilton,5,L,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Alasdair Strokosch,6,FL,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,John Barclay,7,FL,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Simon Taylor,8,N8,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Dougie Hall,16,H,False,,58,22,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Moray Low,17,,False,,,0,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Nathan Hines,18,L,False,,51,29,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Scott Gray,19,FL,False,,68,12,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Chris Cusiter,20,SH,False,,52,28,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Nick de Luca,21,C,False,,71,9,espn
2008-09,2009-03-14,Scotland,Ireland,Scotland,Hugo Southwell,22,,False,,,0,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Rob Kearney,15,FB,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Tommy Bowe,14,W,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Brian O'Driscoll,13,C,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Gordon D'Arcy,12,C,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Luke Fitzgerald,11,W,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Ronan O'Gara,10,FH,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Peter Stringer,9,SH,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Marcus Horan,1,P,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Rory Best,2,H,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,John Hayes,3,P,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Donncha O'Callaghan,4,L,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Paul O'Connell,5,L,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Stephen Ferris,6,FL,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,David Wallace,7,FL,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Denis Leamy,8,N8,True,,0,80,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Jerry Flannery,16,H,False,,62,18,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Tom Court,17,,False,,,0,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Mick O'Driscoll,18,,False,,,0,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Jamie Heaslip,19,N8,False,,31,49,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Tomas O'Leary,20,SH,False,,66,14,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Paddy Wallace,21,,False,,,0,espn
2008-09,2009-03-14,Scotland,Ireland,Ireland,Geordan Murphy,22,FB,False,,76,4,espn
2008-09,2009-03-15,England,France,England,Delon Armitage,15,FB,True,,0,80,espn
2008-09,2009-03-15,England,France,England,Mark Cueto,14,W,True,,0,80,espn
2008-09,2009-03-15,England,France,England,Mike Tindall,13,C,True,,0,80,espn
2008-09,2009-03-15,England,France,England,Riki Flutey,12,C,True,,0,80,espn
2008-09,2009-03-15,England,France,England,Ugo Monye,11,W,True,,0,80,espn
2008-09,2009-03-15,England,France,England,Toby Flood,10,FH,True,,0,80,espn
2008-09,2009-03-15,England,France,England,Harry Ellis,9,SH,True,,0,80,espn
2008-09,2009-03-15,England,France,England,Andrew Sheridan,1,P,True,,0,80,espn
